"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"9793","consensus_48362",63,".","C","G",95615.3,".","AC=151;AF=0.481;AN=314;BaseQRankSum=-0.896;ClippingRankSum=-0.009;DP=7637;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7896;MLEAC=153;MLEAF=0.487;MQ=40.85;MQRankSum=-1.206;QD=13.80;ReadPosRankSum=0.775;SOR=0.646","GT:AD:DP:GQ:PL"
"9794","consensus_48377",16,".","C","A",48140.1,".","AC=77;AF=0.253;AN=304;BaseQRankSum=-2.030;ClippingRankSum=0.000;DP=5515;ExcessHet=22.0712;FS=0.000;InbreedingCoeff=-0.2105;MLEAC=77;MLEAF=0.253;MQ=41.79;MQRankSum=-13.821;QD=17.43;ReadPosRankSum=-2.499;SOR=0.113","GT:AD:DP:GQ:PL"
"9795","consensus_48383",31,".","C","A",38037.9,".","AC=75;AF=0.245;AN=306;BaseQRankSum=0.004;ClippingRankSum=0.000;DP=4579;ExcessHet=14.5144;FS=0.000;InbreedingCoeff=-0.1533;MLEAC=75;MLEAF=0.245;MQ=41.94;MQRankSum=-1.824;QD=16.97;ReadPosRankSum=1.505;SOR=0.099","GT:AD:DP:GQ:PL"
"9796","consensus_48387",48,".","T","A",39945.5,".","AC=84;AF=0.271;AN=310;BaseQRankSum=0.432;ClippingRankSum=0.000;DP=4018;ExcessHet=2.0927;FS=0.000;InbreedingCoeff=-0.0242;MLEAC=81;MLEAF=0.261;MQ=41.97;MQRankSum=-2.768;QD=20.83;ReadPosRankSum=-0.591;SOR=0.142","GT:AD:DP:GQ:PL"
"9797","consensus_48402",11,".","C","T",74273.7,".","AC=154;AF=0.500;AN=308;BaseQRankSum=0.785;ClippingRankSum=-0.000;DP=5984;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7196;MLEAC=154;MLEAF=0.500;MQ=35.14;MQRankSum=-75.678;QD=13.51;ReadPosRankSum=2.973;SOR=0.658","GT:AD:DP:GQ:PL"
"9798","consensus_48404",47,".","A","G",121972,".","AC=159;AF=0.503;AN=316;BaseQRankSum=-5.410;ClippingRankSum=-0.001;DP=6721;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7310;MLEAC=160;MLEAF=0.506;MQ=41.94;MQRankSum=-4.224;QD=19.56;ReadPosRankSum=0.526;SOR=0.744","GT:AD:DP:GQ:PL"
"9799","consensus_48408",61,".","T","C",20728.8,".","AC=87;AF=0.281;AN=310;BaseQRankSum=0.599;ClippingRankSum=0.000;DP=4315;ExcessHet=21.7883;FS=0.000;InbreedingCoeff=-0.1982;MLEAC=86;MLEAF=0.277;MQ=37.73;MQRankSum=-63.360;QD=9.16;ReadPosRankSum=-0.357;SOR=0.107","GT:AD:DP:GQ:PL"
"9800","consensus_48409",29,".","A","G",62.59,".","AC=3;AF=9.494e-03;AN=316;BaseQRankSum=-0.662;ClippingRankSum=-0.001;DP=7652;ExcessHet=3.0519;FS=0.000;InbreedingCoeff=-0.0106;MLEAC=2;MLEAF=6.329e-03;MQ=24.58;MQRankSum=9.960;QD=0.37;ReadPosRankSum=-0.209;SOR=0.000","GT:AD:DP:GQ:PL"
"9801","consensus_48414",18,".","T","A",67272.4,".","AC=156;AF=0.497;AN=314;BaseQRankSum=1.425;ClippingRankSum=-0.001;DP=7056;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.8531;MLEAC=156;MLEAF=0.497;MQ=31.14;MQRankSum=-78.366;QD=9.77;ReadPosRankSum=0.384;SOR=0.590","GT:AD:DP:GQ:PL"
"9802","consensus_48416",16,".","T","C",43662,".","AC=72;AF=0.229;AN=314;BaseQRankSum=-2.160;ClippingRankSum=-0.002;DP=11037;ExcessHet=49.4730;FS=0.000;InbreedingCoeff=-0.2967;MLEAC=72;MLEAF=0.229;MQ=41.87;MQRankSum=-2.739;QD=7.94;ReadPosRankSum=-0.632;SOR=0.025","GT:AD:DP:GQ:PL"
"9803","consensus_48417",15,".","G","A",75328.4,".","AC=132;AF=0.418;AN=316;BaseQRankSum=1.382;ClippingRankSum=-0.005;DP=10981;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7275;MLEAC=133;MLEAF=0.421;MQ=41.94;MQRankSum=-8.041;QD=8.04;ReadPosRankSum=-1.200;SOR=0.093","GT:AD:DP:GQ:PL"
"9804","consensus_48419",38,".","A","C",1389.89,".","AC=31;AF=0.101;AN=308;BaseQRankSum=-18.901;ClippingRankSum=0.000;DP=4396;ExcessHet=4.4196;FS=0.000;InbreedingCoeff=-0.0653;MLEAC=28;MLEAF=0.091;MQ=36.29;MQRankSum=-15.569;QD=2.74;ReadPosRankSum=-6.747;SOR=0.001","GT:AD:DP:GQ:PL"
"9805","consensus_48430",83,".","C","A",32027.2,".","AC=64;AF=0.208;AN=308;BaseQRankSum=-3.761;ClippingRankSum=0.000;DP=5078;ExcessHet=3.9457;FS=0.000;InbreedingCoeff=-0.0328;MLEAC=64;MLEAF=0.208;MQ=41.98;MQRankSum=0.685;QD=17.20;ReadPosRankSum=1.129;SOR=0.050","GT:AD:DP:GQ:PL"
"9806","consensus_48433",33,".","G","A",22521.3,".","AC=59;AF=0.187;AN=316;BaseQRankSum=0.748;ClippingRankSum=-0.004;DP=14638;ExcessHet=32.1211;FS=0.000;InbreedingCoeff=-0.2292;MLEAC=59;MLEAF=0.187;MQ=37.78;MQRankSum=-61.814;QD=3.63;ReadPosRankSum=0.548;SOR=0.011","GT:AD:DP:GQ:PL"
"9807","consensus_48436",35,".","G","A",43645.2,".","AC=75;AF=0.239;AN=314;BaseQRankSum=-0.467;ClippingRankSum=0.000;DP=5782;ExcessHet=9.7294;FS=0.000;InbreedingCoeff=-0.1149;MLEAC=75;MLEAF=0.239;MQ=41.94;MQRankSum=-6.037;QD=17.49;ReadPosRankSum=-0.867;SOR=0.077","GT:AD:DP:GQ:PL"
"9808","consensus_48445",59,".","C","T",35474.4,".","AC=87;AF=0.304;AN=286;BaseQRankSum=-7.509;ClippingRankSum=0.000;DP=3570;ExcessHet=0.0000;FS=0.000;InbreedingCoeff=0.4711;MLEAC=87;MLEAF=0.304;MQ=41.88;MQRankSum=-11.131;QD=23.16;ReadPosRankSum=0.137;SOR=0.142","GT:AD:DP:GQ:PL"
"9809","consensus_48447",72,".","G","T",85821.6,".","AC=109;AF=0.347;AN=314;BaseQRankSum=-5.528;ClippingRankSum=-0.001;DP=11501;ExcessHet=101.3288;FS=0.000;InbreedingCoeff=-0.4783;MLEAC=108;MLEAF=0.344;MQ=41.95;MQRankSum=-6.931;QD=10.23;ReadPosRankSum=1.007;SOR=0.100","GT:AD:DP:GQ:PL"
"9810","consensus_48448",33,".","G","A",28944.2,".","AC=86;AF=0.277;AN=310;BaseQRankSum=-1.959;ClippingRankSum=0.000;DP=5146;ExcessHet=20.5942;FS=0.000;InbreedingCoeff=-0.2083;MLEAC=85;MLEAF=0.274;MQ=33.75;MQRankSum=-62.976;QD=10.50;ReadPosRankSum=-0.924;SOR=0.135","GT:AD:DP:GQ:PL"
"9811","consensus_48462",35,".","T","A",42358.6,".","AC=146;AF=0.487;AN=300;BaseQRankSum=-5.874;ClippingRankSum=0.000;DP=4116;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7128;MLEAC=147;MLEAF=0.490;MQ=30.37;MQRankSum=-59.200;QD=10.91;ReadPosRankSum=1.305;SOR=0.697","GT:AD:DP:GQ:PL"
"9812","consensus_48464",47,".","C","T",47122.3,".","AC=76;AF=0.247;AN=308;BaseQRankSum=-0.311;ClippingRankSum=0.000;DP=5342;ExcessHet=20.3288;FS=0.000;InbreedingCoeff=-0.2007;MLEAC=75;MLEAF=0.244;MQ=41.93;MQRankSum=-3.848;QD=18.51;ReadPosRankSum=-1.132;SOR=0.110","GT:AD:DP:GQ:PL"
"9813","consensus_48470",65,".","A","G",209975,".","AC=158;AF=0.500;AN=316;BaseQRankSum=2.583;ClippingRankSum=-0.003;DP=12589;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9495;MLEAC=158;MLEAF=0.500;MQ=41.95;MQRankSum=-8.066;QD=16.82;ReadPosRankSum=3.502;SOR=0.635","GT:AD:DP:GQ:PL"
"9814","consensus_48476",84,".","C","T",53152.3,".","AC=93;AF=0.298;AN=312;BaseQRankSum=-4.405;ClippingRankSum=0.000;DP=4723;ExcessHet=18.8179;FS=0.000;InbreedingCoeff=-0.1845;MLEAC=93;MLEAF=0.298;MQ=41.87;MQRankSum=-13.713;QD=20.10;ReadPosRankSum=2.709;SOR=0.157","GT:AD:DP:GQ:PL"
"9815","consensus_48480",42,".","G","A",45421.9,".","AC=90;AF=0.290;AN=310;BaseQRankSum=4.490;ClippingRankSum=-0.002;DP=7848;ExcessHet=8.9575;FS=0.000;InbreedingCoeff=-0.1017;MLEAC=89;MLEAF=0.287;MQ=35.13;MQRankSum=-72.606;QD=10.92;ReadPosRankSum=1.718;SOR=0.091","GT:AD:DP:GQ:PL"
"9816","consensus_48492",51,".","A","G",47946.5,".","AC=153;AF=0.503;AN=304;BaseQRankSum=0.594;ClippingRankSum=0.000;DP=2657;ExcessHet=0.0728;FS=0.000;InbreedingCoeff=0.1394;MLEAC=153;MLEAF=0.503;MQ=41.90;MQRankSum=-1.574;QD=23.97;ReadPosRankSum=-0.389;SOR=0.655","GT:AD:DP:GQ:PL"
"9817","consensus_48493",34,".","T","G",132455,".","AC=135;AF=0.427;AN=316;BaseQRankSum=-1.918;ClippingRankSum=-0.004;DP=10814;ExcessHet=170.2106;FS=0.000;InbreedingCoeff=-0.6426;MLEAC=135;MLEAF=0.427;MQ=41.95;MQRankSum=-9.109;QD=14.57;ReadPosRankSum=0.788;SOR=0.289","GT:AD:DP:GQ:PL"
"9818","consensus_48495",82,".","G","C",85325.7,".","AC=167;AF=0.546;AN=306;BaseQRankSum=4.923;ClippingRankSum=-0.000;DP=5337;ExcessHet=0.0123;FS=0.000;InbreedingCoeff=0.1965;MLEAC=168;MLEAF=0.549;MQ=29.24;MQRankSum=-64.521;QD=19.05;ReadPosRankSum=-0.290;SOR=1.178","GT:AD:DP:GQ:PL"
"9819","consensus_48498",85,".","T","A",100060,".","AC=156;AF=0.500;AN=312;BaseQRankSum=-3.865;ClippingRankSum=-0.000;DP=5817;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.6797;MLEAC=155;MLEAF=0.497;MQ=41.97;MQRankSum=-3.778;QD=18.96;ReadPosRankSum=2.016;SOR=0.655","GT:AD:DP:GQ:PL"
"9820","consensus_48503",33,".","A","G",51441.9,".","AC=69;AF=0.218;AN=316;BaseQRankSum=-0.426;ClippingRankSum=-0.000;DP=6531;ExcessHet=24.4150;FS=0.000;InbreedingCoeff=-0.2151;MLEAC=68;MLEAF=0.215;MQ=41.95;MQRankSum=-5.496;QD=16.70;ReadPosRankSum=-0.066;SOR=0.088","GT:AD:DP:GQ:PL"
"9821","consensus_48504",39,".","T","C",43686.7,".","AC=82;AF=0.265;AN=310;BaseQRankSum=6.694;ClippingRankSum=0.000;DP=5066;ExcessHet=4.1320;FS=0.000;InbreedingCoeff=-0.0322;MLEAC=82;MLEAF=0.265;MQ=41.93;MQRankSum=1.908;QD=17.98;ReadPosRankSum=1.708;SOR=0.100","GT:AD:DP:GQ:PL"
"9822","consensus_48509",41,".","A","G",283.41,".","AC=6;AF=0.034;AN=174;BaseQRankSum=1.395;ClippingRankSum=0.000;DP=1429;ExcessHet=0.0000;FS=0.000;InbreedingCoeff=0.4713;MLEAC=4;MLEAF=0.023;MQ=33.30;MQRankSum=-9.898;QD=23.62;ReadPosRankSum=0.218;SOR=0.000","GT:AD:DP:GQ:PL"
"9823","consensus_48510",51,".","C","G",53799.5,".","AC=71;AF=0.225;AN=316;BaseQRankSum=-0.522;ClippingRankSum=-0.000;DP=6250;ExcessHet=21.6641;FS=0.000;InbreedingCoeff=-0.2051;MLEAC=71;MLEAF=0.225;MQ=41.96;MQRankSum=-4.027;QD=19.17;ReadPosRankSum=1.262;SOR=0.107","GT:AD:DP:GQ:PL"
"9824","consensus_48512",65,".","T","G",128953,".","AC=155;AF=0.491;AN=316;BaseQRankSum=4.025;ClippingRankSum=-0.017;DP=11836;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9121;MLEAC=154;MLEAF=0.487;MQ=28.40;MQRankSum=-105.267;QD=11.03;ReadPosRankSum=3.936;SOR=0.898","GT:AD:DP:GQ:PL"
"9825","consensus_48514",67,".","G","T",23018,".","AC=72;AF=0.232;AN=310;BaseQRankSum=0.431;ClippingRankSum=0.000;DP=4382;ExcessHet=3.3681;FS=0.000;InbreedingCoeff=-0.0206;MLEAC=71;MLEAF=0.229;MQ=34.26;MQRankSum=-52.628;QD=12.67;ReadPosRankSum=0.503;SOR=0.075","GT:AD:DP:GQ:PL"
"9826","consensus_48516",78,".","G","A",62866.4,".","AC=111;AF=0.356;AN=312;BaseQRankSum=1.090;ClippingRankSum=-0.002;DP=8027;ExcessHet=95.5855;FS=0.000;InbreedingCoeff=-0.4769;MLEAC=111;MLEAF=0.356;MQ=41.96;MQRankSum=-5.766;QD=10.20;ReadPosRankSum=0.485;SOR=0.109","GT:AD:DP:GQ:PL"
"9827","consensus_48519",21,".","T","G",109023,".","AC=154;AF=0.497;AN=310;BaseQRankSum=-0.612;ClippingRankSum=-0.000;DP=5973;ExcessHet=0.8653;FS=0.000;InbreedingCoeff=0.0627;MLEAC=154;MLEAF=0.497;MQ=41.34;MQRankSum=-0.542;QD=24.06;ReadPosRankSum=1.263;SOR=0.683","GT:AD:DP:GQ:PL"
"9828","consensus_48522",60,".","T","C",187724,".","AC=160;AF=0.506;AN=316;BaseQRankSum=-1.375;ClippingRankSum=-0.015;DP=10578;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9190;MLEAC=160;MLEAF=0.506;MQ=41.96;MQRankSum=-7.681;QD=17.95;ReadPosRankSum=2.005;SOR=0.730","GT:AD:DP:GQ:PL"
"9829","consensus_48531",42,".","A","G",47853.6,".","AC=93;AF=0.306;AN=304;BaseQRankSum=-0.292;ClippingRankSum=0.000;DP=4101;ExcessHet=20.4012;FS=0.000;InbreedingCoeff=-0.2103;MLEAC=93;MLEAF=0.306;MQ=41.90;MQRankSum=-12.357;QD=20.12;ReadPosRankSum=0.096;SOR=0.172","GT:AD:DP:GQ:PL"
"9830","consensus_48539",38,".","G","A",13881.9,".","AC=59;AF=0.188;AN=314;BaseQRankSum=0.313;ClippingRankSum=-0.000;DP=6125;ExcessHet=32.3530;FS=0.000;InbreedingCoeff=-0.2330;MLEAC=57;MLEAF=0.182;MQ=41.94;MQRankSum=-7.057;QD=5.57;ReadPosRankSum=-1.917;SOR=0.010","GT:AD:DP:GQ:PL"
"9831","consensus_48544",82,".","G","A",91.64,".","AC=4;AF=0.015;AN=260;BaseQRankSum=-1.844;ClippingRankSum=0.000;DP=1252;ExcessHet=3.1119;FS=0.000;InbreedingCoeff=0.0028;MLEAC=3;MLEAF=0.012;MQ=40.99;MQRankSum=-8.260;QD=2.41;ReadPosRankSum=-4.719;SOR=0.000","GT:AD:DP:GQ:PL"
"9832","consensus_48552",77,".","C","T",41126.5,".","AC=74;AF=0.245;AN=302;BaseQRankSum=0.886;ClippingRankSum=0.000;DP=4779;ExcessHet=10.1175;FS=0.000;InbreedingCoeff=-0.1178;MLEAC=73;MLEAF=0.242;MQ=41.95;MQRankSum=-3.699;QD=18.17;ReadPosRankSum=0.864;SOR=0.108","GT:AD:DP:GQ:PL"
"9833","consensus_48554",50,".","A","G",56893.7,".","AC=119;AF=0.379;AN=314;BaseQRankSum=1.615;ClippingRankSum=0.000;DP=5583;ExcessHet=74.9843;FS=0.000;InbreedingCoeff=-0.4388;MLEAC=119;MLEAF=0.379;MQ=32.98;MQRankSum=-65.192;QD=12.06;ReadPosRankSum=3.011;SOR=0.447","GT:AD:DP:GQ:PL"
"9834","consensus_48555",87,".","T","C",74488,".","AC=153;AF=0.490;AN=312;BaseQRankSum=0.633;ClippingRankSum=0.000;DP=5448;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7245;MLEAC=155;MLEAF=0.497;MQ=34.95;MQRankSum=-67.153;QD=15.34;ReadPosRankSum=-0.675;SOR=0.749","GT:AD:DP:GQ:PL"
"9835","consensus_48570",33,".","T","C",100739,".","AC=171;AF=0.559;AN=306;BaseQRankSum=-1.533;ClippingRankSum=0.000;DP=4355;ExcessHet=0.0005;FS=0.000;InbreedingCoeff=0.2832;MLEAC=171;MLEAF=0.559;MQ=41.94;MQRankSum=-5.221;QD=28.32;ReadPosRankSum=-2.190;SOR=1.214","GT:AD:DP:GQ:PL"
"9836","consensus_48572",76,".","G","A",23869.5,".","AC=85;AF=0.287;AN=296;BaseQRankSum=-10.043;ClippingRankSum=0.000;DP=2187;ExcessHet=3.1098;FS=0.000;InbreedingCoeff=-0.0606;MLEAC=85;MLEAF=0.287;MQ=41.92;MQRankSum=-1.360;QD=19.86;ReadPosRankSum=2.022;SOR=0.249","GT:AD:DP:GQ:PL"
"9837","consensus_48573",75,".","A","G",3816.74,".","AC=43;AF=0.178;AN=242;BaseQRankSum=1.051;ClippingRankSum=0.000;DP=1369;ExcessHet=0.0011;FS=0.000;InbreedingCoeff=0.2363;MLEAC=41;MLEAF=0.169;MQ=32.72;MQRankSum=-31.344;QD=10.90;ReadPosRankSum=0.412;SOR=0.030","GT:AD:DP:GQ:PL"
"9838","consensus_48579",21,".","G","A",31538.2,".","AC=88;AF=0.280;AN=314;BaseQRankSum=-0.642;ClippingRankSum=-0.000;DP=5916;ExcessHet=28.0309;FS=0.000;InbreedingCoeff=-0.2309;MLEAC=88;MLEAF=0.280;MQ=32.27;MQRankSum=-67.376;QD=9.96;ReadPosRankSum=0.140;SOR=0.124","GT:AD:DP:GQ:PL"
"9839","consensus_48583",15,".","G","C",98710.4,".","AC=166;AF=0.546;AN=304;BaseQRankSum=0.669;ClippingRankSum=0.000;DP=4903;ExcessHet=0.0753;FS=0.000;InbreedingCoeff=0.1609;MLEAC=166;MLEAF=0.546;MQ=41.92;MQRankSum=-2.369;QD=26.21;ReadPosRankSum=0.109;SOR=0.861","GT:AD:DP:GQ:PL"
"9840","consensus_48584",17,".","T","C",50563.7,".","AC=84;AF=0.273;AN=308;BaseQRankSum=-1.412;ClippingRankSum=0.000;DP=5061;ExcessHet=23.9791;FS=0.000;InbreedingCoeff=-0.2190;MLEAC=84;MLEAF=0.273;MQ=41.94;MQRankSum=-5.746;QD=17.33;ReadPosRankSum=0.129;SOR=0.156","GT:AD:DP:GQ:PL"
"9841","consensus_48587",61,".","T","A",70148.8,".","AC=87;AF=0.281;AN=310;BaseQRankSum=-2.979;ClippingRankSum=-0.001;DP=6697;ExcessHet=27.5129;FS=0.000;InbreedingCoeff=-0.2300;MLEAC=87;MLEAF=0.281;MQ=41.93;MQRankSum=-3.836;QD=18.07;ReadPosRankSum=1.313;SOR=0.172","GT:AD:DP:GQ:PL"
"9842","consensus_48588",53,".","G","A",29976.5,".","AC=69;AF=0.228;AN=302;BaseQRankSum=2.311;ClippingRankSum=0.000;DP=4133;ExcessHet=9.9744;FS=0.000;InbreedingCoeff=-0.1112;MLEAC=70;MLEAF=0.232;MQ=30.11;MQRankSum=-56.429;QD=12.29;ReadPosRankSum=1.425;SOR=0.229","GT:AD:DP:GQ:PL"
"9843","consensus_48597",55,".","A","G",24003.8,".","AC=76;AF=0.241;AN=316;BaseQRankSum=7.465;ClippingRankSum=-0.003;DP=22342;ExcessHet=55.3558;FS=0.000;InbreedingCoeff=-0.3213;MLEAC=76;MLEAF=0.241;MQ=41.28;MQRankSum=-142.454;QD=2.15;ReadPosRankSum=3.953;SOR=0.010","GT:AD:DP:GQ:PL"
"9844","consensus_48600",20,".","G","A",36150.8,".","AC=91;AF=0.294;AN=310;BaseQRankSum=3.663;ClippingRankSum=-0.001;DP=6677;ExcessHet=50.4478;FS=0.000;InbreedingCoeff=-0.3258;MLEAC=91;MLEAF=0.294;MQ=33.75;MQRankSum=-71.443;QD=9.73;ReadPosRankSum=2.697;SOR=0.128","GT:AD:DP:GQ:PL"
"9845","consensus_48601",13,".","A","G",48159.9,".","AC=80;AF=0.258;AN=310;BaseQRankSum=0.447;ClippingRankSum=0.000;DP=4568;ExcessHet=14.9751;FS=0.000;InbreedingCoeff=-0.1621;MLEAC=79;MLEAF=0.255;MQ=41.91;MQRankSum=-10.098;QD=20.49;ReadPosRankSum=1.265;SOR=0.133","GT:AD:DP:GQ:PL"
"9846","consensus_48603",69,".","A","G",34947.1,".","AC=136;AF=0.482;AN=282;BaseQRankSum=1.878;ClippingRankSum=0.000;DP=2140;ExcessHet=0.0001;FS=0.000;InbreedingCoeff=0.2772;MLEAC=136;MLEAF=0.482;MQ=41.87;MQRankSum=-2.668;QD=22.81;ReadPosRankSum=0.170;SOR=0.676","GT:AD:DP:GQ:PL"
"9847","consensus_48605",60,".","A","G",18441.8,".","AC=61;AF=0.199;AN=306;BaseQRankSum=0.085;ClippingRankSum=0.000;DP=4139;ExcessHet=7.9063;FS=0.000;InbreedingCoeff=-0.1049;MLEAC=60;MLEAF=0.196;MQ=36.10;MQRankSum=-51.578;QD=11.58;ReadPosRankSum=0.100;SOR=0.056","GT:AD:DP:GQ:PL"
"9848","consensus_48611",21,".","A","C",61492.4,".","AC=170;AF=0.582;AN=292;BaseQRankSum=-1.236;ClippingRankSum=0.000;DP=2854;ExcessHet=0.0007;FS=0.000;InbreedingCoeff=0.2592;MLEAC=168;MLEAF=0.575;MQ=41.94;MQRankSum=-4.093;QD=27.89;ReadPosRankSum=-1.824;SOR=0.991","GT:AD:DP:GQ:PL"
"9849","consensus_48612",40,".","A","G",95463.4,".","AC=155;AF=0.497;AN=312;BaseQRankSum=-0.395;ClippingRankSum=0.000;DP=5160;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.7720;MLEAC=154;MLEAF=0.494;MQ=41.92;MQRankSum=-7.574;QD=20.52;ReadPosRankSum=1.947;SOR=0.596","GT:AD:DP:GQ:PL"
"9850","consensus_48616",17,".","T","G",34427.6,".","AC=61;AF=0.196;AN=312;BaseQRankSum=-7.867;ClippingRankSum=0.000;DP=5323;ExcessHet=16.9231;FS=0.000;InbreedingCoeff=-0.1694;MLEAC=61;MLEAF=0.196;MQ=41.96;MQRankSum=-4.466;QD=16.28;ReadPosRankSum=-0.368;SOR=0.056","GT:AD:DP:GQ:PL"
"9851","consensus_48617",33,".","T","A",6166.55,".","AC=98;AF=0.314;AN=312;BaseQRankSum=-22.820;ClippingRankSum=0.000;DP=4144;ExcessHet=52.9962;FS=0.000;InbreedingCoeff=-0.3401;MLEAC=94;MLEAF=0.301;MQ=39.60;MQRankSum=-57.791;QD=2.87;ReadPosRankSum=-34.681;SOR=0.028","GT:AD:DP:GQ:PL"
"9852","consensus_48618",84,".","A","G",1554.19,".","AC=45;AF=0.153;AN=294;BaseQRankSum=-1.913;ClippingRankSum=0.000;DP=2951;ExcessHet=20.3353;FS=0.000;InbreedingCoeff=-0.1954;MLEAC=43;MLEAF=0.146;MQ=41.97;MQRankSum=-3.804;QD=1.80;ReadPosRankSum=1.612;SOR=0.005","GT:AD:DP:GQ:PL"
"9853","consensus_48624",50,".","C","A",44102.3,".","AC=78;AF=0.250;AN=312;BaseQRankSum=1.312;ClippingRankSum=0.000;DP=4810;ExcessHet=16.6194;FS=0.000;InbreedingCoeff=-0.1771;MLEAC=77;MLEAF=0.247;MQ=41.96;MQRankSum=-1.985;QD=17.70;ReadPosRankSum=0.816;SOR=0.130","GT:AD:DP:GQ:PL"
"9854","consensus_48626",20,".","A","T",93112,".","AC=148;AF=0.474;AN=312;BaseQRankSum=0.329;ClippingRankSum=0.000;DP=5175;ExcessHet=0.8020;FS=0.000;InbreedingCoeff=0.0770;MLEAC=148;MLEAF=0.474;MQ=41.94;MQRankSum=-4.521;QD=23.64;ReadPosRankSum=0.769;SOR=0.637","GT:AD:DP:GQ:PL"
"9855","consensus_48630",62,".","A","T",30282.6,".","AC=80;AF=0.263;AN=304;BaseQRankSum=0.179;ClippingRankSum=0.000;DP=3487;ExcessHet=32.7560;FS=0.000;InbreedingCoeff=-0.2636;MLEAC=80;MLEAF=0.263;MQ=41.95;MQRankSum=-5.390;QD=17.49;ReadPosRankSum=-2.175;SOR=0.110","GT:AD:DP:GQ:PL"
"9856","consensus_48632",26,".","A","G",25043.9,".","AC=74;AF=0.237;AN=312;BaseQRankSum=0.956;ClippingRankSum=0.000;DP=3607;ExcessHet=6.2789;FS=0.000;InbreedingCoeff=-0.0795;MLEAC=72;MLEAF=0.231;MQ=41.97;MQRankSum=-0.116;QD=16.25;ReadPosRankSum=-0.740;SOR=0.066","GT:AD:DP:GQ:PL"
"9857","consensus_48640",47,".","T","C",48309.9,".","AC=69;AF=0.223;AN=310;BaseQRankSum=-1.290;ClippingRankSum=-0.000;DP=6015;ExcessHet=13.3459;FS=0.000;InbreedingCoeff=-0.1443;MLEAC=68;MLEAF=0.219;MQ=41.94;MQRankSum=-5.951;QD=17.02;ReadPosRankSum=-1.705;SOR=0.091","GT:AD:DP:GQ:PL"
"9858","consensus_48641",54,".","A","T",49782.8,".","AC=76;AF=0.481;AN=158;BaseQRankSum=1.027;ClippingRankSum=0.000;DP=3529;ExcessHet=91.8733;FS=0.000;InbreedingCoeff=-0.6850;MLEAC=77;MLEAF=0.487;MQ=41.79;MQRankSum=-10.243;QD=14.41;ReadPosRankSum=1.057;SOR=0.409","GT:AD:DP:GQ:PL"
"9859","consensus_48647",72,".","G","T",31652.7,".","AC=108;AF=0.360;AN=300;BaseQRankSum=3.948;ClippingRankSum=0.000;DP=3987;ExcessHet=0.0000;FS=0.000;InbreedingCoeff=0.5280;MLEAC=106;MLEAF=0.353;MQ=30.34;MQRankSum=-60.128;QD=15.19;ReadPosRankSum=1.550;SOR=0.278","GT:AD:DP:GQ:PL"
"9860","consensus_48649",25,".","T","G",29631.9,".","AC=132;AF=0.443;AN=298;BaseQRankSum=-0.995;ClippingRankSum=0.000;DP=3103;ExcessHet=-0.0000;FS=0.000;InbreedingCoeff=0.9390;MLEAC=131;MLEAF=0.440;MQ=32.14;MQRankSum=-51.097;QD=20.74;ReadPosRankSum=-0.327;SOR=0.336","GT:AD:DP:GQ:PL"
"9861","consensus_48651",87,".","T","C",76583.2,".","AC=134;AF=0.432;AN=310;BaseQRankSum=2.095;ClippingRankSum=-0.000;DP=6295;ExcessHet=132.0330;FS=0.000;InbreedingCoeff=-0.5747;MLEAC=133;MLEAF=0.429;MQ=37.02;MQRankSum=76.225;QD=14.33;ReadPosRankSum=-1.304;SOR=0.298","GT:AD:DP:GQ:PL"
"9862","consensus_48664",30,".","G","T",36850.4,".","AC=88;AF=0.286;AN=308;BaseQRankSum=3.751;ClippingRankSum=-0.000;DP=5924;ExcessHet=44.4363;FS=0.000;InbreedingCoeff=-0.3026;MLEAC=88;MLEAF=0.286;MQ=32.06;MQRankSum=-66.043;QD=11.23;ReadPosRankSum=2.189;SOR=0.131","GT:AD:DP:GQ:PL"
"9863","consensus_48667",29,".","C","T",157159,".","AC=158;AF=0.506;AN=312;BaseQRankSum=2.023;ClippingRankSum=-0.002;DP=9622;ExcessHet=160.0000;FS=0.000;InbreedingCoeff=-0.9246;MLEAC=158;MLEAF=0.506;MQ=41.93;MQRankSum=-5.207;QD=16.63;ReadPosRankSum=0.142;SOR=0.600","GT:AD:DP:GQ:PL"
